Employee ID,Department,Position,Date of Joining,Employment Status,Reason for Leaving,Tenure (years),Employee Satisfaction (out of 10),Engagement Score (out of 10),Salary,Benefits Package,Training Programs Attended,Career Development Plans,Work Environment Score (out of 10),Diversity Score (out of 10),Performance Ratings (out of 5),Performance Metrics,Gender,Age,Marital Status,Absenteeism (days/month),Target
674,Finance,Analyst,2017-07-05,Stay,,6,7,8,87847,"Health, 401k",2,No,8,7,5,0.9946636492343577,Female,35,Married,1.1458053488315616,0
675,HR,Analyst,2017-07-28,Stay,,6,8,6,75901,"Health, 401k",4,No,10,7,3,0.9617582609875841,Female,64,Married,3.2703096908448535,0
676,Operations,Manager,2022-10-18,Stay,,1,10,9,73322,"Health, 401k",4,No,9,5,5,0.8820448568605964,Male,53,Divorced,1.7029016529486085,0
677,Sales,Analyst,2017-12-27,Stay,,6,6,6,100667,"Health, Dental, 401k",7,Yes,8,9,3,0.8115246455360616,Female,45,Married,0.3784799373748321,0
678,IT,Analyst,2020-05-07,Stay,,3,7,8,87594,"Health, Dental, 401k",2,No,6,5,4,0.8107281567996527,Female,62,Married,4.568256569203464,0
679,Sales,Sales Rep,2018-06-05,Stay,,5,10,10,112724,"Health, Dental, 401k",2,No,9,8,5,0.7200120179053214,Female,35,Married,1.7324385415769972,0
680,Operations,Sales Rep,2017-10-01,Stay,,6,6,10,63645,"Health, 401k",5,No,8,5,5,0.8027562912361254,Female,24,Widowed,2.8359182092881636,0
681,Sales,Administrator,2021-12-31,Stay,,2,7,7,92569,"Health, Dental, 401k",3,No,8,8,3,0.7737052685299639,Female,44,Divorced,4.964307231042307,0
682,Operations,Sales Rep,2016-03-29,Resign,Personal Reasons,7,10,5,60566,"Health, 401k",6,Yes,7,8,3,0.8825653366796247,Male,39,Single,0.4073742171499223,1
683,Sales,Analyst,2020-03-08,Stay,,4,7,5,52693,"Health, Dental, 401k",5,No,9,9,4,0.916049045668451,Male,27,Widowed,3.0657553732025216,0
684,IT,Analyst,2016-03-02,Stay,,8,9,9,75567,"Health, Dental",3,No,6,5,3,0.7877274431715129,Male,37,Widowed,0.05377238166696108,0
685,Finance,Analyst,2021-07-11,Stay,,2,10,9,51234,"Health, Dental",4,No,8,9,4,0.8638442498256466,Male,46,Married,3.6792740056134727,0
686,IT,Sales Rep,2019-04-03,Stay,,4,8,10,91689,"Health, 401k",5,No,7,10,5,0.9361238929491125,Male,41,Widowed,1.2380069560486706,0
687,IT,Developer,2017-01-23,Resign,Better Opportunity,7,8,8,61228,"Health, 401k",3,Yes,6,8,5,0.8925711430813403,Female,26,Divorced,4.386686157431977,1
688,IT,Manager,2015-06-16,Stay,,8,6,7,80572,"Health, Dental",7,Yes,9,10,3,0.9230983937521562,Male,61,Divorced,1.2231603502898347,0
689,Finance,Administrator,2016-03-03,Stay,,8,9,7,83119,"Health, 401k",6,No,6,7,3,0.7654239063167952,Female,22,Divorced,1.3360525073495944,0
690,IT,Developer,2015-10-28,Stay,,8,6,6,105215,"Health, 401k",7,Yes,9,6,4,0.8905149679060216,Female,22,Married,0.3939140883928588,0
691,Operations,Manager,2018-02-06,Stay,,6,8,8,58483,"Health, Dental, 401k",4,No,6,6,3,0.7821352939273751,Male,61,Married,0.4376734843309621,0
692,Sales,Sales Rep,2015-03-31,Stay,,8,10,6,50607,"Health, Dental, 401k",4,Yes,9,9,5,0.7692251764847287,Male,32,Married,1.3908432363638523,0
693,Finance,Administrator,2017-10-07,Resign,Relocation,6,9,8,97243,"Health, Dental, 401k",2,Yes,8,8,5,0.7812811837461048,Male,51,Divorced,3.7065957121149857,1
694,HR,Administrator,2017-07-06,Resign,Personal Reasons,6,7,8,107497,"Health, 401k",2,No,9,9,3,0.8099576534573999,Female,46,Divorced,3.6845881266550817,1
695,Operations,Sales Rep,2016-09-19,Stay,,7,7,9,54579,"Health, Dental, 401k",5,No,6,9,5,0.8412821249613864,Male,31,Divorced,2.2256002783326045,0
696,Finance,Developer,2019-01-20,Stay,,5,10,9,103338,"Health, Dental, 401k",1,No,10,10,5,0.7687784327707679,Female,33,Married,4.563378884193529,0
697,Sales,Manager,2015-10-11,Resign,Better Opportunity,8,8,10,117379,"Health, Dental, 401k",7,No,6,7,5,0.8049890485875326,Female,42,Divorced,2.97581019512619,1
698,Finance,Analyst,2021-01-26,Stay,,3,6,7,102090,"Health, 401k",1,Yes,6,9,5,0.9689490145340884,Male,23,Widowed,2.29272536788541,0
699,Operations,Analyst,2015-06-20,Stay,,8,8,7,55035,"Health, Dental, 401k",4,No,6,5,3,0.7403880722563797,Male,33,Divorced,4.7650324955924495,0
700,Operations,Manager,2021-01-28,Stay,,3,10,9,72798,"Health, Dental, 401k",3,No,10,10,3,0.7647172179974127,Female,27,Single,0.5209326374991191,0
701,HR,Analyst,2019-01-27,Stay,,5,8,5,107605,"Health, 401k",5,Yes,6,10,3,0.7182078078828132,Female,48,Single,0.4864766340055249,0
702,IT,Developer,2019-12-24,Resign,Personal Reasons,4,6,7,56272,"Health, 401k",7,Yes,6,7,4,0.9126643389253776,Female,35,Married,0.6770889384059636,1
703,Sales,Sales Rep,2017-03-17,Stay,,7,6,6,89086,"Health, Dental, 401k",5,Yes,8,6,5,0.8588232141313465,Male,25,Widowed,2.4860591596468145,0
704,Operations,Analyst,2021-03-17,Resign,Relocation,3,9,5,87693,"Health, 401k",7,No,7,9,3,0.8422961022089515,Female,54,Married,2.002496285212569,1
705,Operations,Sales Rep,2020-08-24,Stay,,3,9,6,109954,"Health, Dental, 401k",5,No,10,9,5,0.7103245527234914,Female,54,Single,3.236683545695062,0
706,Sales,Analyst,2020-07-08,Stay,,3,9,8,112575,"Health, Dental",3,Yes,10,6,5,0.9884027996541811,Male,26,Married,3.489527025764377,0
707,Operations,Analyst,2019-09-13,Stay,,4,8,8,99767,"Health, Dental",4,Yes,6,7,3,0.953223209400969,Male,58,Divorced,3.9203449732736475,0
708,HR,Administrator,2020-03-05,Stay,,4,7,10,111454,"Health, 401k",3,Yes,10,10,3,0.9461122324352986,Male,58,Widowed,0.34931562081685685,0
709,HR,Analyst,2015-01-09,Stay,,9,8,10,86549,"Health, Dental",5,No,10,7,3,0.962565242661243,Female,23,Divorced,1.5381004341578686,0
710,IT,Administrator,2019-02-24,Resign,Better Opportunity,5,6,8,90560,"Health, Dental, 401k",3,No,9,8,3,0.9331075482785298,Female,55,Divorced,3.1219447337389066,1
711,Finance,Manager,2017-01-20,Stay,,7,9,7,50515,"Health, 401k",4,Yes,7,5,4,0.7418312702115426,Female,49,Divorced,1.4185960047492623,0
712,Sales,Analyst,2017-03-03,Stay,,7,10,7,114285,"Health, 401k",1,Yes,10,7,3,0.9914477292936059,Male,48,Widowed,2.7115284590394446,0
713,HR,Analyst,2019-09-27,Resign,Better Opportunity,4,7,10,51840,"Health, 401k",5,No,7,10,4,0.9801155418820477,Female,43,Widowed,1.7943499664219986,1
714,HR,Analyst,2018-08-29,Stay,,5,8,8,57033,"Health, Dental, 401k",1,No,10,9,4,0.9088231334136919,Male,62,Divorced,1.7219760695355535,0
715,HR,Administrator,2021-06-17,Stay,,2,7,7,76277,"Health, 401k",2,No,8,5,5,0.7876032029584228,Female,44,Widowed,4.569549307789562,0
716,HR,Analyst,2022-01-06,Resign,Relocation,2,10,7,58259,"Health, Dental, 401k",1,Yes,7,7,4,0.7003333325171839,Female,57,Single,0.8803833841355785,1
717,IT,Developer,2020-06-04,Stay,,3,9,6,112597,"Health, Dental",6,Yes,9,8,5,0.8457585308241213,Female,36,Married,0.9475014523800696,0
718,Operations,Manager,2021-08-17,Stay,,2,9,9,54671,"Health, 401k",7,Yes,10,5,4,0.8784410417611708,Female,33,Divorced,0.08131620517375537,0
719,HR,Sales Rep,2022-05-27,Stay,,1,6,8,97817,"Health, Dental",7,Yes,6,6,3,0.9981943969487658,Female,42,Divorced,0.5625133320695519,0
720,IT,Sales Rep,2021-03-15,Stay,,3,8,10,117985,"Health, Dental, 401k",2,No,10,9,5,0.739874511114915,Male,37,Widowed,0.7897792296889761,0
721,Finance,Administrator,2016-04-29,Resign,Relocation,7,6,5,96442,"Health, Dental",6,Yes,10,5,5,0.7266460292478377,Female,24,Widowed,3.893888185839087,1
722,Operations,Manager,2020-06-23,Stay,,3,7,9,86710,"Health, 401k",3,No,10,5,3,0.8278955314009719,Female,40,Widowed,1.1447003445845072,0
723,Finance,Manager,2021-07-17,Resign,Personal Reasons,2,10,10,102212,"Health, Dental",2,Yes,7,5,5,0.9252868666801786,Female,31,Widowed,4.428629368333779,1
724,Operations,Sales Rep,2018-04-17,Stay,,5,10,9,108819,"Health, 401k",1,No,10,5,4,0.8020210988525037,Female,52,Divorced,3.4152980429307562,0
725,Operations,Administrator,2017-07-28,Stay,,6,6,6,80311,"Health, Dental",4,No,7,6,5,0.8987080758072921,Male,45,Widowed,0.49840514192770413,0
726,Operations,Developer,2017-12-23,Resign,Relocation,6,6,8,117307,"Health, Dental",4,Yes,9,5,5,0.9668315159802693,Female,47,Divorced,3.6338647748842896,1
727,IT,Manager,2017-03-15,Stay,,7,7,5,110997,"Health, Dental",1,Yes,8,10,5,0.9379485973310051,Female,29,Widowed,2.286696965037086,0
728,Sales,Sales Rep,2019-08-07,Stay,,4,9,5,79356,"Health, Dental",1,No,8,10,4,0.7304787575572077,Male,32,Widowed,3.9766139165485894,0
729,Finance,Developer,2019-04-22,Resign,Better Opportunity,4,10,10,56650,"Health, 401k",6,Yes,8,10,4,0.833822598142901,Male,45,Married,2.8678062475149972,1
730,Operations,Developer,2021-07-30,Stay,,2,6,6,56603,"Health, Dental",2,No,10,6,3,0.7113977963271624,Female,60,Married,2.07049390637497,0
731,Operations,Developer,2022-05-29,Stay,,1,10,9,87417,"Health, Dental",1,Yes,7,5,4,0.750591497330932,Female,26,Widowed,0.05989397583366807,0
732,HR,Analyst,2021-05-05,Stay,,2,9,6,62587,"Health, Dental",1,No,8,5,4,0.931213307955343,Male,38,Divorced,0.18029345566876798,0
733,HR,Developer,2021-02-25,Stay,,3,10,5,106187,"Health, 401k",7,Yes,9,6,3,0.7522279395510948,Male,35,Single,3.971536317181531,0
734,IT,Developer,2018-06-02,Stay,,5,9,9,68404,"Health, Dental",6,Yes,8,5,5,0.8676442147929369,Male,54,Divorced,0.24698504541458777,0
735,Operations,Sales Rep,2017-10-15,Stay,,6,9,9,52127,"Health, Dental",6,No,10,7,4,0.884493545859023,Male,29,Married,1.6340006890674648,0
736,Finance,Administrator,2020-02-16,Stay,,4,8,6,83630,"Health, 401k",1,Yes,6,6,5,0.7469909010984689,Female,55,Widowed,0.7497697290808697,0
737,Finance,Analyst,2018-12-03,Resign,Personal Reasons,5,7,8,53456,"Health, Dental",6,No,8,10,3,0.9744466487655248,Male,53,Married,2.220391982751556,1
738,HR,Sales Rep,2016-01-20,Resign,Better Opportunity,8,10,7,78304,"Health, Dental, 401k",1,No,10,9,4,0.7175505542311575,Female,56,Divorced,3.8933055537969046,1
739,HR,Sales Rep,2019-03-08,Stay,,5,9,9,107846,"Health, Dental",5,Yes,10,7,5,0.97577037743822,Female,50,Married,0.04919413478760293,0
740,Sales,Developer,2016-05-10,Stay,,7,10,10,101361,"Health, Dental, 401k",5,No,6,5,3,0.7341398161482107,Male,38,Married,3.0556065881694705,0
741,Operations,Analyst,2017-03-21,Stay,,7,6,9,99325,"Health, Dental",6,Yes,8,5,4,0.9702609950026326,Female,29,Widowed,0.491529902210151,0
742,Operations,Administrator,2015-01-03,Stay,,9,7,7,102645,"Health, Dental",4,No,8,9,4,0.810367278085118,Female,48,Widowed,3.7328646065455158,0
743,HR,Administrator,2022-02-03,Resign,Better Opportunity,2,7,5,55414,"Health, 401k",2,No,9,7,4,0.9369522369408801,Female,47,Married,4.122403060328111,1
744,HR,Sales Rep,2016-05-05,Stay,,7,6,7,63617,"Health, Dental, 401k",4,No,10,10,4,0.8182712905744014,Male,45,Single,1.2145313804060376,0
745,HR,Analyst,2015-02-04,Stay,,9,6,6,56198,"Health, Dental",4,Yes,8,6,3,0.9199469449152711,Female,28,Divorced,1.2173732973218943,0
746,Sales,Sales Rep,2018-08-20,Stay,,5,10,10,109946,"Health, Dental",2,No,8,7,4,0.9557172266175682,Male,52,Divorced,2.8761806713123796,0
747,Sales,Sales Rep,2017-01-23,Stay,,7,8,10,103593,"Health, Dental",6,No,7,9,5,0.8576316635728642,Female,33,Widowed,1.8839011477256329,0
748,Sales,Administrator,2019-01-08,Stay,,5,10,9,84959,"Health, Dental",2,Yes,6,6,4,0.8206418701150593,Female,45,Widowed,4.21955980265819,0
749,Operations,Administrator,2017-02-08,Resign,Better Opportunity,7,10,9,57102,"Health, Dental",4,No,9,6,4,0.8183897920411993,Male,42,Married,0.7971503662766888,1
750,Sales,Sales Rep,2020-12-11,Stay,,3,9,10,71743,"Health, Dental, 401k",1,No,6,8,5,0.7169775288599777,Female,29,Widowed,0.28702949464891214,0
751,Operations,Administrator,2016-08-06,Stay,,7,10,8,102346,"Health, 401k",1,Yes,7,5,4,0.7044447151231569,Female,22,Single,3.3328085807735226,0
752,HR,Administrator,2015-03-20,Stay,,9,7,5,111156,"Health, 401k",6,Yes,7,6,3,0.9230710402790925,Female,36,Single,0.9865039028376482,0
753,Operations,Developer,2018-05-28,Stay,,5,8,6,56754,"Health, Dental, 401k",6,No,7,6,4,0.8246198450207058,Female,32,Single,0.6807683184993352,0
754,Finance,Developer,2018-11-19,Resign,Relocation,5,6,10,102097,"Health, 401k",3,No,8,8,3,0.7453278305296414,Male,28,Widowed,3.4669684024297966,1
755,IT,Manager,2021-03-12,Stay,,3,7,7,90675,"Health, 401k",7,No,6,8,3,0.9614610991265109,Female,41,Divorced,4.31663294961782,0
756,HR,Manager,2019-12-09,Stay,,4,6,5,94983,"Health, Dental, 401k",3,No,6,6,4,0.8913315176688889,Male,25,Widowed,3.86647964649255,0
757,Finance,Sales Rep,2019-04-17,Stay,,4,9,10,100429,"Health, 401k",3,Yes,10,9,4,0.842351334506882,Male,50,Divorced,0.7442229409483503,0
758,IT,Sales Rep,2018-04-25,Stay,,5,10,5,104441,"Health, Dental",6,No,8,10,4,0.8070954979761729,Female,53,Single,2.8764697261371017,0
759,Finance,Sales Rep,2016-07-09,Resign,Relocation,7,9,6,94274,"Health, 401k",4,Yes,9,10,3,0.803423897913086,Female,25,Divorced,1.485639977943773,1
760,IT,Sales Rep,2016-06-03,Resign,Relocation,7,6,10,66898,"Health, 401k",2,Yes,9,8,5,0.8114260842315115,Female,59,Single,0.4532765949401618,1
761,IT,Administrator,2018-03-01,Stay,,6,10,8,77928,"Health, Dental",7,Yes,10,7,3,0.9659663007587858,Female,59,Divorced,1.3595423277902319,0
762,Sales,Manager,2020-09-01,Stay,,3,10,6,87848,"Health, Dental, 401k",5,No,7,9,4,0.8135812382231294,Female,29,Single,2.2003459982205813,0
763,Finance,Sales Rep,2022-02-09,Stay,,2,9,6,94522,"Health, Dental",2,No,8,7,4,0.70579492931435,Female,30,Widowed,1.025040329376291,0
764,Finance,Developer,2019-06-14,Stay,,4,6,8,66507,"Health, Dental, 401k",5,No,6,7,5,0.7434801074967602,Female,26,Widowed,3.943522569443243,0
765,HR,Administrator,2016-12-27,Stay,,7,8,5,117489,"Health, Dental",7,No,10,9,3,0.8038624707868912,Male,27,Widowed,3.8847069941643686,0
766,Operations,Manager,2017-04-14,Stay,,6,9,5,66143,"Health, Dental, 401k",6,No,6,6,4,0.749905660225943,Female,33,Divorced,1.2249229856606418,0
767,Finance,Administrator,2019-07-14,Stay,,4,7,7,67832,"Health, Dental",2,No,6,5,3,0.9468944384818481,Male,41,Divorced,3.783422030721082,0
768,Finance,Analyst,2021-06-04,Stay,,2,7,8,69557,"Health, Dental",6,Yes,6,10,5,0.9996194832261306,Male,54,Widowed,1.701469508003487,0
769,HR,Sales Rep,2019-03-20,Resign,Better Opportunity,5,7,10,100191,"Health, Dental",2,No,7,7,5,0.8002489062588843,Female,38,Widowed,3.20533113731965,1
770,HR,Developer,2016-11-04,Stay,,7,6,5,82675,"Health, Dental, 401k",5,No,9,9,3,0.8455559044424672,Female,63,Divorced,2.781928434395705,0
771,Sales,Manager,2019-02-06,Resign,Relocation,5,7,5,109293,"Health, Dental, 401k",1,Yes,7,7,3,0.7142854501544266,Male,28,Married,2.7564751906990375,1
772,Operations,Administrator,2021-08-17,Resign,Personal Reasons,2,7,8,85990,"Health, Dental, 401k",3,Yes,7,5,5,0.7583392341704064,Female,44,Widowed,0.9702366699426757,1
773,Operations,Manager,2019-11-25,Stay,,4,10,9,57866,"Health, 401k",4,No,9,8,3,0.7687181516631324,Female,56,Single,0.8114336750144785,0
774,Sales,Analyst,2016-06-19,Stay,,7,10,10,107467,"Health, 401k",4,No,9,8,3,0.8162448742445865,Male,23,Single,2.4187090219215026,0
775,HR,Developer,2018-01-25,Stay,,6,10,5,116278,"Health, Dental",6,No,10,10,3,0.947924982917518,Male,52,Single,4.451443132644216,0
776,HR,Administrator,2021-11-09,Stay,,2,6,8,70483,"Health, Dental",1,No,7,10,5,0.8197630816065271,Male,55,Widowed,0.24019900754455592,0
777,HR,Analyst,2017-04-29,Stay,,6,7,9,100777,"Health, Dental",7,No,8,8,4,0.92242858286044,Male,23,Married,2.820516044018499,0
778,Finance,Developer,2019-12-29,Stay,,4,9,9,62111,"Health, Dental",1,Yes,6,10,4,0.8585769659856343,Male,55,Divorced,0.18886292642815272,0
779,Operations,Sales Rep,2015-05-11,Stay,,8,7,5,58409,"Health, Dental",4,Yes,8,7,3,0.8990947614140026,Female,64,Divorced,0.7427474400327444,0
780,Operations,Manager,2015-06-10,Stay,,8,10,7,118291,"Health, 401k",5,Yes,8,7,5,0.759167132700285,Male,23,Married,0.8674238674877355,0
781,IT,Analyst,2017-07-05,Resign,Relocation,6,7,6,109629,"Health, Dental",4,No,8,9,3,0.7116435425392648,Male,40,Divorced,2.5078195669695544,1
782,IT,Manager,2018-01-18,Stay,,6,10,7,71396,"Health, 401k",6,Yes,9,6,4,0.7740011383725955,Female,35,Single,4.794237312563434,0
783,Finance,Manager,2019-02-04,Stay,,5,7,7,76553,"Health, 401k",7,No,10,5,4,0.73036979942783,Female,45,Married,2.886552020616727,0
784,Finance,Analyst,2015-01-17,Stay,,9,6,5,104460,"Health, Dental",2,Yes,7,8,3,0.9108004562751563,Male,38,Married,4.740088494438803,0
785,Operations,Analyst,2019-08-25,Stay,,4,8,8,102972,"Health, Dental, 401k",5,Yes,9,6,3,0.8707676563634993,Female,29,Single,1.0144282641756002,0
786,IT,Administrator,2021-12-05,Stay,,2,8,8,81585,"Health, 401k",1,Yes,10,5,3,0.9381065342192012,Female,56,Divorced,1.164035167271097,0
787,Sales,Developer,2016-05-20,Stay,,7,7,9,109791,"Health, 401k",4,Yes,10,8,4,0.8207789180542723,Female,64,Married,2.1611255757122745,0
788,HR,Sales Rep,2019-08-16,Resign,Relocation,4,9,7,87504,"Health, Dental, 401k",7,No,10,8,5,0.7781476496207574,Male,64,Divorced,1.83692687318959,1
789,Operations,Developer,2021-08-18,Stay,,2,7,6,82175,"Health, 401k",1,Yes,10,10,4,0.958312256645488,Female,56,Widowed,4.710173464674622,0
790,Sales,Sales Rep,2019-08-23,Stay,,4,7,9,63629,"Health, Dental, 401k",6,Yes,6,10,5,0.8696591574545315,Male,56,Single,3.971443099827636,0
791,Finance,Sales Rep,2020-09-26,Resign,Better Opportunity,3,8,6,73130,"Health, Dental",5,No,6,6,5,0.8418696391508212,Female,26,Single,4.9086684956018525,1
792,HR,Administrator,2015-11-22,Stay,,8,7,9,93634,"Health, Dental",2,Yes,9,10,3,0.9674031247175066,Female,50,Divorced,2.1795933304318202,0
793,Finance,Developer,2019-12-01,Stay,,4,7,8,103250,"Health, Dental",6,Yes,7,5,5,0.8043437690129093,Male,62,Widowed,0.14000221451929473,0
794,IT,Analyst,2021-03-23,Stay,,2,10,5,56604,"Health, 401k",7,No,7,9,4,0.8226706603417093,Female,38,Single,0.27143021266836653,0
795,Sales,Manager,2020-12-10,Stay,,3,7,10,68005,"Health, Dental, 401k",7,No,9,10,4,0.7772333735135193,Male,42,Widowed,1.2571414435629535,0
796,HR,Administrator,2015-11-26,Stay,,8,10,6,99852,"Health, Dental, 401k",7,Yes,7,8,3,0.7398122558455658,Female,31,Widowed,1.764435120216289,0
797,HR,Administrator,2019-02-15,Stay,,5,6,5,59300,"Health, 401k",6,Yes,9,6,5,0.8712688235185153,Female,59,Married,0.34974457314145946,0
798,Finance,Administrator,2017-11-22,Stay,,6,9,9,109385,"Health, Dental, 401k",2,No,7,6,4,0.9764026396106416,Female,57,Married,2.8113736414187978,0
799,Operations,Analyst,2021-05-29,Stay,,2,7,10,67465,"Health, 401k",1,Yes,8,10,4,0.8946406926775681,Female,52,Married,3.740104121264073,0
800,Sales,Manager,2021-07-12,Stay,,2,10,10,65516,"Health, 401k",5,Yes,6,9,3,0.8991581270553975,Male,59,Single,2.7745573246785584,0
801,HR,Sales Rep,2019-10-10,Stay,,4,10,9,82163,"Health, 401k",2,Yes,9,9,3,0.9575271580392029,Female,59,Married,1.3444617084995747,0
802,HR,Analyst,2016-12-02,Resign,Personal Reasons,7,7,10,62014,"Health, Dental",6,Yes,10,6,5,0.910036314744197,Male,39,Divorced,3.827694153248049,1
803,IT,Developer,2015-01-16,Stay,,9,8,5,88131,"Health, Dental, 401k",2,No,7,6,5,0.8127821290833264,Male,60,Divorced,3.9875311793201824,0
804,Sales,Developer,2021-10-29,Stay,,2,8,8,86554,"Health, Dental, 401k",2,No,9,10,3,0.9409975325384318,Male,57,Widowed,1.8078259680471258,0
805,Sales,Analyst,2018-03-22,Resign,Relocation,6,7,6,96401,"Health, 401k",5,Yes,8,7,3,0.737199211349088,Female,36,Widowed,3.447935521317726,1
806,HR,Administrator,2022-12-19,Resign,Personal Reasons,1,7,5,92393,"Health, Dental",2,Yes,8,5,5,0.9614406815031536,Female,62,Widowed,3.8167750491057886,1
807,Sales,Analyst,2017-05-07,Stay,,6,8,9,97178,"Health, 401k",5,Yes,6,9,5,0.8527425588537261,Male,27,Single,1.1494252026588858,0
808,Sales,Manager,2015-06-20,Stay,,8,7,6,108041,"Health, 401k",1,Yes,9,9,3,0.8637464354763825,Male,60,Divorced,0.670025537483176,0
809,HR,Sales Rep,2019-11-27,Stay,,4,7,10,89408,"Health, 401k",7,No,9,9,3,0.9768026807225504,Male,50,Single,4.209194748421384,0
810,HR,Sales Rep,2021-01-14,Stay,,3,8,6,78054,"Health, Dental, 401k",5,Yes,7,6,4,0.9048039667930922,Female,48,Single,2.5139204698303255,0
811,Finance,Sales Rep,2022-10-11,Stay,,1,10,7,115245,"Health, Dental, 401k",1,No,10,10,3,0.7234505454345205,Female,23,Widowed,3.9106133182964813,0
812,Finance,Sales Rep,2019-08-30,Stay,,4,6,6,64922,"Health, Dental",1,No,8,8,4,0.7758718094647824,Male,60,Married,1.9264315826666,0
813,Finance,Administrator,2017-03-18,Stay,,7,7,8,114827,"Health, 401k",2,Yes,10,5,3,0.9132299514376108,Male,47,Widowed,4.593936244416899,0
814,Finance,Developer,2015-05-25,Stay,,8,8,5,75650,"Health, 401k",1,No,8,10,3,0.7279363139423072,Female,42,Divorced,3.1740631715442023,0
815,Sales,Developer,2019-09-21,Resign,Better Opportunity,4,7,8,106899,"Health, Dental, 401k",1,Yes,7,6,3,0.7783890282776831,Male,32,Divorced,4.841102936114499,1
816,IT,Analyst,2019-09-08,Resign,Relocation,4,7,7,115271,"Health, 401k",3,No,6,5,3,0.7791061263567299,Female,27,Widowed,1.073281316586117,1
817,HR,Sales Rep,2016-02-25,Stay,,8,10,8,68212,"Health, Dental",6,Yes,9,10,4,0.9123125696011358,Male,60,Widowed,2.6694500613,0
818,HR,Developer,2019-02-20,Stay,,5,6,6,112755,"Health, Dental",6,Yes,8,6,5,0.7154869870186241,Male,23,Divorced,0.8339216079677447,0
819,Operations,Manager,2017-10-29,Stay,,6,7,6,76089,"Health, Dental",3,Yes,8,9,5,0.8034943425376313,Female,64,Married,0.666666788995206,0
820,IT,Analyst,2021-03-27,Resign,Personal Reasons,2,6,6,103765,"Health, 401k",3,No,9,8,5,0.8279118780471576,Female,26,Married,3.457567102620958,1
821,IT,Administrator,2017-08-09,Stay,,6,8,5,82990,"Health, Dental, 401k",4,No,6,7,4,0.7219878390280571,Female,56,Divorced,1.1035911623226875,0
822,HR,Developer,2019-06-14,Stay,,4,8,9,74747,"Health, Dental, 401k",5,Yes,8,6,3,0.8375204614816878,Male,57,Single,3.9782018011534346,0
823,IT,Sales Rep,2015-02-06,Stay,,9,9,9,119729,"Health, 401k",7,No,10,6,5,0.8594223177813585,Male,37,Divorced,2.6504479933248204,0
824,Operations,Administrator,2016-03-07,Stay,,8,10,7,98069,"Health, 401k",7,Yes,7,9,3,0.9912455659165469,Female,63,Married,4.1887800695246185,0
825,Sales,Manager,2015-05-21,Stay,,8,8,8,76908,"Health, Dental, 401k",5,No,6,7,3,0.9620554542507698,Male,62,Divorced,1.5319747981965097,0
826,Finance,Manager,2019-08-19,Stay,,4,7,9,52149,"Health, Dental",3,Yes,10,9,4,0.979165956602853,Female,25,Widowed,2.8048513640656783,0
827,Operations,Manager,2018-12-17,Stay,,5,7,5,72270,"Health, Dental",2,No,8,6,4,0.7812189904936345,Female,34,Married,2.914665323006128,0
828,Finance,Administrator,2019-01-10,Stay,,5,8,6,94907,"Health, Dental",3,No,6,9,4,0.7450501719462542,Female,28,Widowed,1.1837432931470082,0
829,HR,Developer,2018-03-02,Stay,,6,9,7,59021,"Health, Dental",5,No,9,10,5,0.8915477092032389,Male,41,Divorced,3.637061442714656,0
830,Sales,Developer,2018-10-26,Stay,,5,10,6,61373,"Health, 401k",3,No,6,5,3,0.7604574651304166,Female,24,Widowed,3.4696718098177675,0
831,Operations,Sales Rep,2018-04-26,Stay,,5,9,5,92463,"Health, Dental",6,Yes,8,5,5,0.8759446258805791,Male,22,Widowed,4.11728138473495,0
832,IT,Administrator,2018-07-18,Stay,,5,6,6,89993,"Health, Dental, 401k",2,Yes,7,5,3,0.7587174504052582,Female,31,Divorced,2.7592332619039617,0
833,Sales,Developer,2022-10-10,Stay,,1,10,5,85986,"Health, Dental, 401k",7,No,10,7,5,0.7195432079439119,Female,39,Divorced,2.3662780695495105,0
834,Operations,Analyst,2020-07-07,Stay,,3,10,8,54862,"Health, Dental, 401k",5,Yes,9,10,3,0.8346772594389152,Male,43,Divorced,1.5757583705219362,0
835,Sales,Sales Rep,2020-11-30,Stay,,3,7,5,61447,"Health, Dental, 401k",1,Yes,6,5,3,0.8909349413985608,Female,29,Widowed,2.14957544794604,0
836,HR,Developer,2019-11-16,Resign,Better Opportunity,4,10,8,106197,"Health, Dental",2,No,7,8,3,0.7282403997257262,Female,33,Single,2.9568700693946703,1
837,IT,Analyst,2018-09-12,Stay,,5,10,8,93729,"Health, Dental, 401k",6,Yes,7,7,5,0.8649154134329963,Male,42,Single,1.4080384722532535,0
838,Finance,Sales Rep,2018-08-10,Resign,Personal Reasons,5,7,8,58358,"Health, Dental",4,No,10,9,5,0.8310504656895836,Male,33,Single,2.5385002180594487,1
839,Finance,Manager,2018-01-13,Stay,,6,10,6,74731,"Health, Dental",3,No,6,9,5,0.776572567763718,Male,37,Widowed,3.6503858144704227,0
840,Finance,Manager,2017-08-03,Stay,,6,9,6,114775,"Health, 401k",7,No,6,10,5,0.7515633649334671,Male,45,Divorced,2.1900933735921564,0
841,Operations,Analyst,2017-09-11,Stay,,6,10,6,88379,"Health, Dental, 401k",5,No,10,8,5,0.7702977849014668,Male,37,Single,1.1211854221722284,0
842,Sales,Manager,2022-04-02,Stay,,1,8,7,88635,"Health, Dental",2,No,7,5,4,0.9689834634326613,Male,41,Single,2.2007352420173727,0
